Date,HDFC,HUL,ICICI,INFY,LT,MARUTI,RELIANCE,TCS,NIFTY50
2021-06-08,702.3545532226562,2169.349365234375,621.3213500976562,1257.2708740234375,1470.05419921875,7031.81787109375,1004.1688842773438,2826.9384765625,15740.099609375
2021-06-09,701.0520629882812,2166.59033203125,615.2279663085938,1259.362060546875,1441.728271484375,6938.130859375,986.2129516601562,2827.02685546875,15635.349609375
2021-06-10,701.4072265625,2187.557373046875,619.386962890625,1267.370361328125,1442.1077880859375,6900.6552734375,989.8404541015625,2841.6474609375,15737.75
2021-06-11,703.917236328125,2176.246337890625,614.8411865234375,1287.48046875,1426.6875,6923.56201171875,1007.0098266601562,2891.99951171875,15799.349609375
2021-06-14,700.6495361328125,2190.232421875,614.3092041015625,1300.738525390625,1438.359619140625,6879.52197265625,1021.4566650390625,2894.252197265625,15811.849609375
2021-06-15,705.76416015625,2215.5654296875,624.1260986328125,1311.5054931640625,1433.662109375,6868.404296875,1023.7770385742188,2882.23876953125,15869.25
2021-06-16,703.0885009765625,2230.339599609375,619.0966796875,1317.467041015625,1414.7781982421875,6818.56494140625,1006.3045043945312,2892.485595703125,15767.5498046875
2021-06-17,694.3270874023438,2239.41748046875,612.229736328125,1330.5477294921875,1411.599365234375,6679.6875,1008.1473999023438,2930.82470703125,15691.400390625
2021-06-18,700.815185546875,2299.80908203125,609.7150268554688,1337.6661376953125,1400.6390380859375,6670.103515625,1012.697509765625,2912.759521484375,15683.349609375
2021-06-21,705.0300903320312,2328.940185546875,610.537109375,1334.9967041015625,1392.14599609375,6613.1240234375,1017.9756469726562,2891.380859375,15746.5
2021-06-22,702.709716796875,2306.617431640625,610.1502685546875,1345.2740478515625,1422.6544189453125,6963.43310546875,1012.742919921875,2916.203857421875,15772.75
2021-06-23,703.5147094726562,2297.586181640625,604.2020874023438,1337.53271484375,1403.72314453125,7123.7802734375,1003.4608154296875,2881.04541015625,15686.9501953125
2021-06-24,713.3416748046875,2306.524658203125,613.2452392578125,1387.406982421875,1427.2569580078125,7214.591796875,979.868408203125,2980.160400390625,15790.4501953125
2021-06-25,717.5328979492188,2268.084716796875,627.7047119140625,1400.75439453125,1446.0458984375,7331.08984375,957.5499877929688,2986.5205078125,15860.349609375
2021-06-28,714.3360595703125,2278.783447265625,628.9620971679688,1398.618896484375,1437.1258544921875,7280.53271484375,949.155029296875,2947.608154296875,15814.7001953125
2021-06-29,714.4313354492188,2308.74755859375,619.0966796875,1390.8328857421875,1433.757080078125,7176.30224609375,949.97412109375,2951.22998046875,15748.4501953125
2021-06-30,712.4573974609375,2289.064453125,610.1986694335938,1406.627197265625,1423.9356689453125,7203.52197265625,960.3712158203125,2955.55810546875,15721.5
2021-07-01,707.154052734375,2295.270751953125,610.1502685546875,1388.4747314453125,1416.10693359375,7269.17431640625,954.5924682617188,2951.8037109375,15680.0
2021-07-02,704.1337890625,2303.884765625,619.2418212890625,1395.0595703125,1409.79638671875,7259.06396484375,968.7432861328125,2937.625732421875,15722.2001953125
2021-07-05,711.2920532226562,2314.768310546875,626.5924072265625,1404.981201171875,1430.9576416015625,7283.599609375,978.3668212890625,2933.69482421875,15834.349609375
2021-07-06,729.9608764648438,2290.17626953125,628.9620971679688,1390.076416015625,1428.6329345703125,7202.61181640625,966.8095703125,2881.8408203125,15818.25
2021-07-07,732.243896484375,2298.651123046875,632.5407104492188,1392.212158203125,1439.023681640625,7139.7861328125,960.0980834960938,2893.015625,15879.650390625
2021-07-08,723.18310546875,2267.06591796875,620.8377075195312,1388.786376953125,1424.077880859375,7093.5888671875,952.1581420898438,2878.484130859375,15727.900390625
2021-07-09,714.4075927734375,2270.67822265625,617.5975952148438,1390.6993408203125,1423.0340576171875,7117.07080078125,942.4208984375,2834.00537109375,15689.7998046875
2021-07-12,707.2730102539062,2263.91650390625,625.044921875,1377.307861328125,1424.1253662109375,7159.62548828125,948.2905883789062,2820.711181640625,15692.599609375
2021-07-13,714.3362426757812,2257.015869140625,643.13134765625,1374.7269287109375,1436.3192138671875,7121.52783203125,955.3887939453125,2815.80859375,15812.349609375
2021-07-14,713.0519409179688,2236.777587890625,642.5509643554688,1403.1568603515625,1465.8314208984375,7022.23388671875,949.155029296875,2839.66015625,15853.9501953125
2021-07-15,723.3019409179688,2234.462158203125,645.5493774414062,1406.627197265625,1527.180419921875,7003.30419921875,947.4943237304688,2835.58740234375,15924.2001953125
2021-07-16,724.0867919921875,2239.138916015625,638.6339721679688,1384.0701904296875,1536.1005859375,6999.9970703125,961.1674194335938,2828.3720703125,15923.400390625
2021-07-19,699.6627807617188,2231.03466796875,634.3782958984375,1371.8350830078125,1527.4178466796875,6867.73291015625,955.0474853515625,2819.342041015625,15752.400390625
2021-07-20,686.416259765625,2255.3486328125,620.8377075195312,1379.2652587890625,1509.1505126953125,6932.0927734375,952.7041625976562,2838.1103515625,15632.099609375
2021-07-22,689.0560913085938,2202.78369140625,634.4266967773438,1414.9913330078125,1558.3057861328125,6996.1640625,964.9440307617188,2847.45068359375,15824.0498046875
2021-07-23,686.2260131835938,2184.212158203125,654.447509765625,1415.2139892578125,1529.4580078125,6990.70068359375,958.1188354492188,2844.35205078125,15856.0498046875
2021-07-26,682.3258056640625,2175.50537109375,654.544189453125,1427.1822509765625,1516.0303955078125,6935.06298828125,944.9917602539062,2830.806640625,15824.4501953125
2021-07-27,684.7990112304688,2169.669677734375,655.2212524414062,1425.980712890625,1526.1365966796875,6939.328125,935.0496826171875,2817.881103515625,15746.4501953125
2021-07-28,674.12109375,2187.2685546875,662.57177734375,1428.6949462890625,1529.927490234375,6867.25439453125,927.0187377929688,2831.028076171875,15709.400390625
2021-07-29,674.5728759765625,2162.584228515625,666.8884887695312,1438.8387451171875,1531.65478515625,6702.833984375,934.25341796875,2829.25732421875,15778.4501953125
2021-07-30,678.47314453125,2161.24072265625,662.038330078125,1433.0550537109375,1536.8851318359375,6687.6904296875,926.0860595703125,2804.158935546875,15763.0498046875
2021-08-02,676.6657104492188,2160.777587890625,660.9713134765625,1451.785400390625,1548.8812255859375,6782.81591796875,943.0125122070312,2850.150634765625,15885.150390625
2021-08-03,682.3971557617188,2210.841796875,669.7015380859375,1472.8297119140625,1568.458740234375,6900.17626953125,949.9513549804688,2908.137939453125,16130.75
2021-08-04,696.95166015625,2201.811279296875,693.2244262695312,1467.535400390625,1557.7581787109375,6807.68701171875,957.2315673828125,2898.44384765625,16258.7998046875
2021-08-05,706.2503662109375,2183.841064453125,681.3901977539062,1471.361572265625,1561.7889404296875,6778.4130859375,971.109375,2907.296142578125,16294.599609375
2021-08-06,709.9603881835938,2196.623779296875,676.7341918945312,1468.380615234375,1545.42626953125,6849.0654296875,950.5429077148438,2930.181884765625,16238.2001953125
2021-08-09,715.311279296875,2208.665283203125,681.7782592773438,1480.0372314453125,1533.0462646484375,6830.69140625,945.128173828125,2941.60205078125,16258.25
2021-08-10,717.0949096679688,2206.164306640625,679.88671875,1492.4503173828125,1524.4091796875,6753.72119140625,950.0877685546875,2951.517578125,16280.099609375
2021-08-11,711.0542602539062,2214.1767578125,672.7570190429688,1492.71728515625,1519.467041015625,6772.57763671875,963.3969116210938,2960.636474609375,16282.25
2021-08-12,714.1221923828125,2215.889892578125,680.3231811523438,1503.4395751953125,1557.9981689453125,6763.41455078125,960.3028564453125,2967.3203125,16364.400390625
2021-08-13,725.91796875,2227.190185546875,683.6697998046875,1523.5496826171875,1601.1358642578125,6753.96142578125,976.2965087890625,3066.164306640625,16529.099609375
2021-08-16,728.0107421875,2247.4755859375,681.584228515625,1516.6090087890625,1589.331787109375,6584.82861328125,988.9685668945312,3074.619140625,16563.05078125
2021-08-17,720.4243774414062,2300.642333984375,680.177734375,1549.7547607421875,1572.6812744140625,6641.30224609375,984.759765625,3145.53173828125,16614.599609375
2021-08-18,719.6395263671875,2302.72705078125,667.6643676757812,1542.458251953125,1567.0191650390625,6597.6083984375,988.5819091796875,3152.17236328125,16568.849609375
2021-08-20,720.4718627929688,2426.24365234375,660.2922973632812,1542.0133056640625,1529.3516845703125,6608.02587890625,977.4795532226562,3151.242919921875,16450.5
2021-08-23,725.1569213867188,2439.90576171875,662.2322998046875,1547.17431640625,1517.019775390625,6583.91162109375,983.895263671875,3220.20751953125,16496.44921875
2021-08-24,741.4474487304688,2438.8408203125,673.6300659179688,1531.2462158203125,1541.0596923828125,6562.0166015625,993.6097412109375,3198.78369140625,16624.599609375
2021-08-25,740.7578125,2449.955810546875,670.3319702148438,1544.3267822265625,1529.5435791015625,6473.51953125,1002.20947265625,3239.329833984375,16634.650390625
2021-08-26,739.521240234375,2469.777587890625,677.849609375,1537.3416748046875,1531.4149169921875,6374.3154296875,1014.8814697265625,3250.70654296875,16636.900390625
2021-08-27,736.5008544921875,2480.476318359375,678.7711181640625,1520.5242919921875,1572.0574951171875,6389.9892578125,1013.4937744140625,3293.46630859375,16705.19921875
2021-08-30,745.9185180664062,2489.50732421875,692.2544555664062,1510.9586181640625,1593.170654296875,6555.939453125,1032.990966796875,3276.779296875,16931.05078125
2021-08-31,752.1731567382812,2523.22314453125,697.4925537109375,1518.432861328125,1604.7825927734375,6603.3955078125,1027.4854736328125,3352.16259765625,17132.19921875
2021-09-01,751.0792236328125,2531.3740234375,698.317138671875,1492.8951416015625,1618.41015625,6544.36474609375,1031.5577392578125,3288.86328125,17076.25
2021-09-02,755.7880249023438,2594.49853515625,703.4097290039062,1502.9947509765625,1618.2181396484375,6552.08154296875,1043.9796142578125,3396.693115234375,17234.150390625
2021-09-03,749.6285400390625,2562.681884765625,702.585205078125,1513.272216796875,1623.3045654296875,6619.79345703125,1086.796142578125,3401.3857421875,17323.599609375
2021-09-06,744.70556640625,2575.55712890625,699.529541015625,1539.744140625,1625.895751953125,6604.16748046875,1103.67724609375,3410.194091796875,17377.80078125
2021-09-07,746.3942260742188,2572.870361328125,695.4070434570312,1518.611083984375,1613.899658203125,6633.3447265625,1110.638916015625,3378.234619140625,17362.099609375
2021-09-08,749.794921875,2594.359619140625,699.3355102539062,1506.687255859375,1599.360595703125,6540.8447265625,1106.2933349609375,3341.27294921875,17353.5
2021-09-09,746.0850219726562,2603.390869140625,698.6565551757812,1505.2191162109375,1602.7193603515625,6561.10009765625,1103.67724609375,3356.544189453125,17369.25
2021-09-13,739.8779907226562,2580.8828125,686.19189453125,1505.486083984375,1604.3028564453125,6630.017578125,1079.083984375,3404.30712890625,17355.30078125
2021-09-14,736.5484619140625,2558.83740234375,686.2402954101562,1500.36962890625,1628.0550537109375,6650.0322265625,1077.67333984375,3440.206298828125,17380.0
2021-09-15,735.7161865234375,2570.786376953125,692.9334106445312,1522.8818359375,1647.776611328125,6664.06640625,1082.1551513671875,3500.982421875,17519.44921875
2021-09-16,741.970703125,2564.1171875,705.398193359375,1514.6956787109375,1651.855224609375,6685.23779296875,1104.860107421875,3455.60986328125,17629.5
2021-09-17,752.5298461914062,2521.509521484375,698.5596313476562,1504.9522705078125,1647.0087890625,6765.77783203125,1087.72900390625,3388.814453125,17585.150390625
2021-09-20,741.9231567382812,2593.850341796875,688.7138671875,1501.8822021484375,1635.636474609375,6703.998046875,1089.4580078125,3384.963134765625,17396.900390625
2021-09-21,738.1656494140625,2605.05810546875,690.5083618164062,1529.11083984375,1651.519287109375,6536.74560546875,1094.1673583984375,3419.88818359375,17562.0
2021-09-22,729.4852294921875,2579.1689453125,682.2632446289062,1527.731689453125,1641.9224853515625,6588.8310546875,1105.9068603515625,3419.180419921875,17546.650390625
2021-09-23,746.7509155273438,2577.131103515625,695.5040283203125,1550.5555419921875,1698.351806640625,6603.974609375,1132.9344482421875,3425.466064453125,17822.94921875
2021-09-24,761.7572631835938,2544.110107421875,701.275634765625,1569.508544921875,1697.4400634765625,6705.78271484375,1129.6583251953125,3427.280517578125,17853.19921875
2021-09-27,772.95849609375,2509.699951171875,708.1142578125,1531.5133056640625,1669.46533203125,7140.98681640625,1148.655029296875,3396.869873046875,17855.099609375
2021-09-28,768.1784057617188,2522.99169921875,695.6495361328125,1501.2149658203125,1667.1141357421875,7160.6640625,1159.393310546875,3345.69921875,17748.599609375
2021-09-29,758.0947875976562,2487.284423828125,688.2288208007812,1505.797607421875,1651.615234375,7122.27490234375,1150.2021484375,3356.98681640625,17711.30078125
2021-09-30,758.6180419921875,2502.567138671875,679.838134765625,1490.6260986328125,1634.2928466796875,7077.9052734375,1146.2889404296875,3342.5126953125,17618.150390625
2021-10-01,752.7914428710938,2504.65185546875,671.593017578125,1481.6834716796875,1628.4869384765625,6908.38623046875,1148.3138427734375,3302.36376953125,17532.05078125
2021-10-04,754.2421875,2488.11767578125,679.2076416015625,1493.7850341796875,1646.0970458984375,6916.1015625,1163.0789794921875,3340.52099609375,17691.25
2021-10-05,758.8558959960938,2508.912353515625,676.2006225585938,1506.2869873046875,1647.4886474609375,7000.93408203125,1187.2174072265625,3393.638916015625,17822.30078125
2021-10-06,768.1071166992188,2487.978759765625,668.8284301757812,1489.157958984375,1626.7115478515625,6944.0263671875,1164.7625732421875,3373.808349609375,17646.0
2021-10-07,766.01416015625,2472.55615234375,681.147705078125,1504.685546875,1643.4097900390625,7226.8798828125,1170.472900390625,3446.403076171875,17790.349609375
2021-10-08,762.2804565429688,2445.370849609375,682.311767578125,1533.916015625,1657.2774658203125,7166.595703125,1215.450927734375,3484.249755859375,17895.19921875
2021-10-11,777.0965576171875,2450.048583984375,691.9149169921875,1504.6407470703125,1647.6805419921875,7427.794921875,1206.987548828125,3262.879638671875,17945.94921875
2021-10-12,775.0989379882812,2478.808837890625,687.3557739257812,1499.4801025390625,1648.9281005859375,7421.0439453125,1213.8809814453125,3233.8857421875,17991.94921875
2021-10-13,779.7601928710938,2451.57666015625,688.6653442382812,1520.8800048828125,1681.41357421875,7216.896484375,1226.234619140625,3235.966796875,18161.75
2021-10-14,802.5907592773438,2454.170166015625,705.4951782226562,1526.70849609375,1717.1617431640625,7231.12353515625,1228.71435546875,3203.368896484375,18338.55078125
2021-10-18,794.457275390625,2458.2919921875,723.10107421875,1594.6907958984375,1716.345947265625,7385.54833984375,1231.9906005859375,3235.034912109375,18477.05078125
2021-10-19,803.2090454101562,2358.9970703125,725.0411376953125,1621.38525390625,1771.623779296875,7384.24609375,1243.024658203125,3223.504150390625,18418.75
2021-10-20,796.1458740234375,2295.872314453125,723.489013671875,1603.7667236328125,1733.860107421875,7321.64697265625,1228.71435546875,3201.06298828125,18266.599609375
2021-10-21,797.3111572265625,2265.3984375,732.8497314453125,1560.4324951171875,1732.948486328125,7306.6962890625,1193.26904296875,3133.34033203125,18178.099609375
2021-10-22,799.427734375,2273.13330078125,736.5357666015625,1530.31201171875,1719.9927978515625,7146.24365234375,1195.4986572265625,3103.491943359375,18114.900390625
2021-10-25,788.1314086914062,2274.754150390625,816.4653930664062,1519.411865234375,1712.2193603515625,7003.201171875,1183.8502197265625,3098.259521484375,18125.400390625
2021-10-26,786.1099243164062,2271.026123046875,804.5341796875,1529.421142578125,1723.831298828125,7038.64794921875,1210.8095703125,3089.078369140625,18268.400390625
2021-10-27,781.3773193359375,2233.51513671875,809.96630859375,1552.08837890625,1712.603271484375,7095.45947265625,1195.4986572265625,3095.42041015625,18210.94921875
2021-10-28,757.975830078125,2227.0380859375,774.754638671875,1529.6007080078125,1741.105712890625,7108.43310546875,1182.3941650390625,3035.015625,17857.25
2021-10-29,752.86279296875,2230.2998046875,778.004150390625,1497.1488037109375,1695.4248046875,7217.1376953125,1154.0242919921875,3013.81640625,17671.650390625
2021-11-01,763.5408935546875,2243.30078125,779.7987060546875,1526.1446533203125,1722.9677734375,7345.5673828125,1154.7294921875,3083.5791015625,17929.650390625
2021-11-02,764.2305908203125,2254.297607421875,776.9371948242188,1524.2144775390625,1742.449462890625,7515.521484375,1137.89404296875,3090.49755859375,17888.94921875
2021-11-03,752.1968994140625,2247.261474609375,762.3868408203125,1528.343994140625,1813.3218994140625,7460.0595703125,1130.06787109375,3097.638427734375,17829.19921875
2021-11-04,758.1423950195312,2257.978515625,758.6522216796875,1533.9097900390625,1831.98779296875,7472.7431640625,1137.0067138671875,3112.18505859375,17916.80078125
2021-11-08,761.138916015625,2266.4130859375,756.7607421875,1559.7637939453125,1846.958984375,7412.169921875,1138.4173583984375,3106.95166015625,18068.55078125
2021-11-09,747.8209838867188,2265.714111328125,762.9688720703125,1564.2523193359375,1865.2408447265625,7308.91455078125,1147.40380859375,3109.568603515625,18044.25
2021-11-10,739.7352294921875,2236.823486328125,757.4883422851562,1562.142578125,1871.5267333984375,7245.35107421875,1160.2352294921875,3090.5859375,18017.19921875
2021-11-11,736.4295654296875,2214.5029296875,748.321533203125,1555.9935302734375,1853.8204345703125,7189.2138671875,1162.35107421875,3094.0458984375,17873.599609375
2021-11-12,738.6650390625,2241.296630859375,753.317138671875,1598.095703125,1880.9315185546875,7214.6787109375,1179.8917236328125,3127.61865234375,18102.75
2021-11-15,740.6865234375,2259.74951171875,750.1161499023438,1604.3348388671875,1868.5516357421875,7237.10400390625,1172.9300537109375,3151.789794921875,18109.44921875
2021-11-16,736.286865234375,2242.88134765625,741.1433715820312,1608.9580078125,1876.4691162109375,7764.95361328125,1145.6748046875,3154.53955078125,17999.19921875
2021-11-17,728.1058959960938,2228.43603515625,738.475830078125,1604.6041259765625,1874.165771484375,7981.39794921875,1121.149658203125,3123.9375,17898.650390625
2021-11-18,732.1964111328125,2236.124267578125,740.0279541015625,1597.3778076171875,1820.5196533203125,7829.38525390625,1125.3812255859375,3082.95849609375,17764.80078125
2021-11-22,720.7572631835938,2226.0126953125,729.4546508789062,1579.423583984375,1789.329833984375,7585.59521484375,1075.5345458984375,3067.61328125,17416.55078125
2021-11-23,720.8524169921875,2231.2783203125,729.3091430664062,1559.2252197265625,1810.2989501953125,7575.564453125,1085.5904541015625,3072.80224609375,17503.349609375
2021-11-24,722.0415649414062,2213.152099609375,737.4088745117188,1522.5087890625,1787.4105224609375,7397.556640625,1069.9154052734375,3054.21923828125,17415.05078125
2021-11-25,725.7990112304688,2189.20068359375,728.5331420898438,1546.20849609375,1775.3184814453125,7304.04345703125,1134.3221435546875,3056.525390625,17536.25
2021-11-26,708.65234375,2176.200439453125,700.5481567382812,1518.6038818359375,1706.461181640625,6916.29541015625,1097.761962890625,3057.368408203125,17026.44921875
2021-11-29,714.0508422851562,2170.887939453125,696.862060546875,1522.8233642578125,1696.0006103515625,6896.03955078125,1110.9119873046875,3106.2861328125,17053.94921875
2021-11-30,710.388427734375,2159.84423828125,692.9334106445312,1537.455810546875,1693.6014404296875,6817.236328125,1094.48583984375,3130.368408203125,16983.19921875
2021-12-01,715.66796875,2185.28662109375,705.8832397460938,1539.4754638671875,1713.9947509765625,7015.40185546875,1122.5146484375,3173.521484375,17166.900390625
2021-12-02,725.7039794921875,2221.1201171875,700.7421875,1569.4141845703125,1717.065673828125,7065.27001953125,1129.7265625,3231.264892578125,17401.650390625
2021-12-03,719.9011840820312,2184.168212890625,694.8250122070312,1558.01318359375,1728.6297607421875,6953.14111328125,1095.7825927734375,3229.09228515625,17196.69921875
2021-12-06,715.263671875,2149.54638671875,688.2774047851562,1521.880615234375,1710.7796630859375,6793.1708984375,1075.0113525390625,3136.79931640625,16912.25
2021-12-07,725.68017578125,2163.618896484375,712.6248779296875,1536.5579833984375,1725.6068115234375,6931.82421875,1083.7703857421875,3179.46435546875,17176.69921875
2021-12-08,739.045654296875,2181.325927734375,730.812744140625,1573.992431640625,1751.4703369140625,7171.32177734375,1100.2645263671875,3217.0732421875,17469.75
2021-12-09,726.2271728515625,2180.53369140625,732.36474609375,1583.05908203125,1804.0130615234375,7158.63818359375,1117.7142333984375,3194.765625,17516.849609375
2021-12-10,724.181884765625,2174.056396484375,735.2747802734375,1579.288818359375,1797.8709716796875,7162.3994140625,1118.851806640625,3225.854736328125,17511.30078125
2021-12-13,718.7596435546875,2147.54296875,731.3947143554688,1566.1822509765625,1786.4508056640625,7249.93212890625,1096.4197998046875,3201.771728515625,17368.25
2021-12-14,714.6215209960938,2160.54296875,735.9053344726562,1572.9151611328125,1790.4814453125,7227.5068359375,1082.996826171875,3214.32421875,17324.900390625
2021-12-15,713.456298828125,2163.0126953125,729.6971435546875,1556.8011474609375,1804.972900390625,7299.6552734375,1079.8345947265625,3166.91357421875,17221.400390625
2021-12-16,713.5038452148438,2152.34228515625,718.9300537109375,1590.3753662109375,1798.3509521484375,7186.65771484375,1093.80322265625,3176.8916015625,17248.400390625
2021-12-17,700.6378173828125,2078.48486328125,706.4652099609375,1634.587646484375,1772.63134765625,7037.92529296875,1064.932861328125,3179.3310546875,16985.19921875
2021-12-20,678.0925903320312,2114.691650390625,688.6653442382812,1614.8828125,1726.8065185546875,7028.27978515625,1036.2216796875,3154.98291015625,16614.19921875
2021-12-21,685.774169921875,2118.186279296875,698.7535400390625,1626.2838134765625,1753.8695068359375,7055.81689453125,1051.646484375,3200.57470703125,16770.849609375
2021-12-22,687.3912963867188,2122.6591796875,710.8302612304688,1638.0435791015625,1795.56787109375,7160.5673828125,1076.60400390625,3220.488037109375,16955.44921875
2021-12-23,686.8681030273438,2144.09423828125,709.375244140625,1667.5782470703125,1802.7174072265625,7125.2646484375,1076.2171630859375,3248.827880859375,17072.599609375
2021-12-24,684.394775390625,2140.64599609375,705.3011474609375,1672.87451171875,1784.435546875,7057.6982421875,1079.652587890625,3256.1015625,17003.75
2021-12-27,690.0548706054688,2144.793212890625,713.9343872070312,1675.253662109375,1790.9613037109375,7031.076171875,1078.4923095703125,3278.4541015625,17086.25
2021-12-28,694.811279296875,2151.969482421875,713.7403564453125,1694.868408203125,1822.9188232421875,7038.74462890625,1091.30078125,3287.72314453125,17233.25
2021-12-29,691.505615234375,2149.872802734375,713.6434326171875,1692.6690673828125,1818.4561767578125,7089.47998046875,1093.1663818359375,3277.21240234375,17213.599609375
2021-12-30,695.144287109375,2167.346435546875,713.6434326171875,1699.2222900390625,1809.675048828125,7024.08349609375,1073.4189453125,3311.849365234375,17203.94921875
2021-12-31,703.6581420898438,2199.54541015625,717.9599609375,1694.6441650390625,1819.4639892578125,7163.17138671875,1077.5367431640625,3315.93017578125,17354.05078125
2022-01-03,722.8025512695312,2200.616943359375,741.7739868164062,1704.2493896484375,1845.327392578125,7257.1669921875,1093.780517578125,3386.357666015625,17625.69921875
2022-01-04,727.0357666015625,2237.848388671875,749.6796264648438,1704.8779296875,1859.4346923828125,7359.6015625,1118.465087890625,3445.787353515625,17805.25
2022-01-05,744.3013916015625,2251.408447265625,764.4238891601562,1655.952880859375,1870.0391845703125,7499.70263671875,1123.6976318359375,3424.67626953125,17925.25
2022-01-06,732.36279296875,2228.6689453125,761.5137939453125,1631.849365234375,1846.910888671875,7602.66748046875,1099.5364990234375,3377.2216796875,17745.900390625
2022-01-07,737.499755859375,2251.734619140625,769.4679565429688,1628.7076416015625,1828.10107421875,7625.720703125,1108.4093017578125,3418.067626953125,17812.69921875
2022-01-10,741.5901489257812,2243.25390625,786.4432983398438,1661.428955078125,1874.3577880859375,7837.53564453125,1109.3193359375,3441.440673828125,18003.30078125
2022-01-11,744.8007202148438,2240.08544921875,786.3463745117188,1665.78271484375,1882.083251953125,7855.138671875,1117.3048095703125,3473.416748046875,18055.75
2022-01-12,740.4010620117188,2248.939208984375,799.0536499023438,1685.397705078125,1894.6070556640625,7881.0849609375,1147.130859375,3423.74462890625,18212.349609375
2022-01-13,726.7741088867188,2249.91748046875,799.9752197265625,1702.768310546875,1937.025146484375,7790.70654296875,1153.592041015625,3457.451416015625,18257.80078125
2022-01-14,734.9312744140625,2202.853759765625,795.416015625,1731.988525390625,1962.3128662109375,7797.60302734375,1155.275390625,3519.762939453125,18255.75
2022-01-17,723.6824951171875,2226.94482421875,794.7369995117188,1741.100341796875,1985.9688720703125,7972.47607421875,1161.304443359375,3565.000244140625,18308.099609375
2022-01-18,727.3685913085938,2208.259033203125,798.4230346679688,1724.2684326171875,1940.6717529296875,7634.54638671875,1147.4493408203125,3539.676513671875,18113.05078125
2022-01-19,722.2318115234375,2152.714599609375,784.3577270507812,1676.0614013671875,1939.4244384765625,7731.5322265625,1147.3582763671875,3478.40966796875,17938.400390625
2022-01-20,717.737060546875,2107.88818359375,785.9583129882812,1637.14599609375,1922.725830078125,7751.44970703125,1127.2696533203125,3400.1279296875,17757.0
2022-01-21,723.7299194335938,2167.15966796875,780.3806762695312,1603.0330810546875,1877.1888427734375,7899.2666015625,1127.45166015625,3406.30322265625,17617.150390625
2022-01-24,707.1065063476562,2129.13671875,774.5121459960938,1559.1353759765625,1823.3026123046875,7766.83349609375,1081.9730224609375,3351.0791015625,17149.099609375
2022-01-25,707.7724609375,2168.88427734375,777.6162109375,1545.9840087890625,1847.6785888671875,8297.625,1079.8572998046875,3349.79052734375,17277.94921875
2022-01-27,701.5415649414062,2139.1552734375,770.8259887695312,1506.8887939453125,1833.8111572265625,8507.51171875,1063.863525390625,3242.58544921875,17110.150390625
2022-01-28,695.9766235351562,2128.157958984375,757.7307739257812,1513.7113037109375,1821.0474853515625,8247.806640625,1062.83984375,3278.839111328125,17101.94921875
2022-01-31,706.6547241210938,2119.024658203125,765.1513671875,1558.5965576171875,1832.2276611328125,8292.5126953125,1085.9317626953125,3319.890380859375,17339.849609375
2022-02-01,712.029296875,2148.75390625,786.0068359375,1590.7796630859375,1910.2498779296875,8255.9580078125,1082.337158203125,3377.113525390625,17576.849609375
2022-02-02,728.296142578125,2169.48974609375,789.3534545898438,1604.2899169921875,1902.764404296875,8213.37109375,1084.5438232421875,3426.473388671875,17780.0
2022-02-03,720.7572631835938,2141.764404296875,784.6973266601562,1560.7064208984375,1855.69189453125,8288.9921875,1070.529541015625,3398.394775390625,17560.19921875
2022-02-04,724.8715209960938,2149.6396484375,780.914306640625,1562.995361328125,1869.415283203125,8247.419921875,1060.7694091796875,3389.775146484375,17516.30078125
2022-02-07,698.3071899414062,2103.973876953125,762.8233642578125,1539.565185546875,1808.5235595703125,8209.900390625,1054.3084716796875,3357.876953125,17213.599609375
2022-02-08,695.3106689453125,2110.2646484375,768.7405395507812,1541.6300048828125,1799.9822998046875,8294.5859375,1072.031005859375,3326.2880859375,17266.75
2022-02-09,712.3147583007812,2122.6591796875,778.731689453125,1559.5843505859375,1812.650146484375,8632.1787109375,1084.5211181640625,3341.482666015625,17463.80078125
2022-02-10,725.3947143554688,2127.784912109375,781.3507690429688,1588.580078125,1824.3582763671875,8493.2841796875,1083.406494140625,3350.19091796875,17605.849609375
2022-02-11,722.422119140625,2104.346435546875,767.0914306640625,1545.2657470703125,1795.8077392578125,8427.40625,1081.29052734375,3283.193115234375,17374.75
2022-02-14,700.9469604492188,2076.900634765625,731.1036987304688,1510.1204833984375,1726.470458984375,8069.79931640625,1064.068359375,3317.6689453125,16842.80078125
2022-02-15,721.9226684570312,2134.26220703125,752.7836303710938,1560.43701171875,1800.414306640625,8317.01171875,1100.1964111328125,3392.352783203125,17352.44921875
2022-02-16,720.947509765625,2130.906982421875,741.1433715820312,1555.9935302734375,1785.6832275390625,8278.671875,1097.9212646484375,3388.1767578125,17322.19921875
2022-02-17,716.5478515625,2150.52490234375,727.8540649414062,1548.36279296875,1793.3604736328125,8249.2529296875,1111.82177734375,3362.496826171875,17304.599609375
2022-02-18,719.3303833007812,2155.1845703125,726.4476928710938,1532.3388671875,1807.1798095703125,8265.3125,1103.1312255859375,3371.115966796875,17276.30078125
2022-02-21,723.9678344726562,2138.642578125,731.8312377929688,1553.659423828125,1788.802001953125,8307.3671875,1091.9833984375,3304.918212890625,17206.650390625
2022-02-22,718.5455932617188,2115.483642578125,728.775634765625,1556.935791015625,1770.0882568359375,8317.109375,1087.023681640625,3186.73974609375,17092.19921875
